"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","book nook of orange county","null"
"013031398X","AuthorsNamesList","rao,k.","deepak sachdeva","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","flybookstore","null"
"013031398X","AuthorsNamesList","rao,k.","govind garg","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","great_texts","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","happybook","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","indoo.com","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","jessebook","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","morgenstundt buch & kunst","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","paperbackworld.de","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","technischer overseas pvt. ltd.","null"
"013031398X","AuthorsNamesList","rao,k.","textbooksnow","null"
"013031398X","AuthorsNamesList","rao,k.","textbookxdotcom","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","the e","null"
"013031398X","AuthorsNamesList","rao,k.; milovanovic,dragorad; bojkovic,zoran","versandantiquariat robert a. mueller","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","a1books","null"
"0130319953","AuthorsNamesList","garciamolina,hector; ullman,jeffrey","bobs books","null"
"0130319953","AuthorsNamesList","garciamolina,hector; ullman,jeffrey","books down under","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","brandnewtextbooks","null"
"0130319953","AuthorsNamesList","ullman,jeffrey","caiman","null"
"0130319953","AuthorsNamesList","garciamolina,hector","deepak sachdeva","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","englishbookservice.com gti gmbh","null"
"0130319953","AuthorsNamesList","garciamolina,hector; ullman,jeffrey","gunars store","null"
"0130319953","AuthorsNamesList","garciamolina,hector; ullman,jeffrey","gunter koppon","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","indoo.com","null"
"0130319953","AuthorsNamesList","garciamolina,hector","limelight bookshop","null"
"0130319953","AuthorsNamesList","garciamolina,hector","papamedia.com","null"
"0130319953","AuthorsNamesList","garciamolina,hector; ullman,jeffrey","paperbackshop-us","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","proservice","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","quartermelon","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","revaluation books","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","sandy chong","null"
"0130319953","AuthorsNamesList","garciamolina,hector; widom,jennifer; ullman,jeffrey","stratford books","null"
"0130319953","AuthorsNamesList","garciamolina,hector","technischer overseas pvt. ltd.","null"
"0130319953","AuthorsNamesList","garciamolina,hector","textbooksnow","null"
"0130319953","AuthorsNamesList","ullman,jeffrey","textbookxdotcom","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","a1books","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","alinonline","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","bookholders","null"
"013034074X","AuthorsNamesList","bryant,randal","books in the city, inc.","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","books2anywhere.com","null"
"013034074X","AuthorsNamesList","bryant,randal","caiman","null"
"013034074X","AuthorsNamesList","bryant,randal","deepak sachdeva","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","englishbookservice.com gti gmbh","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","gunars store","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","gunter koppon","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","happybook","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","htbook","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","indoo.com","null"
"013034074X","AuthorsNamesList","bryant,randal","lgtextbooks.com","null"
"013034074X","AuthorsNamesList","bryant,randal","limelight bookshop","null"
"013034074X","AuthorsNamesList","bryant,randal","opoe-abe books","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","papamedia.com","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","revaluation books","null"
"013034074X","AuthorsNamesList","bryant,randal","textbooksnow","null"
"013034074X","AuthorsNamesList","o'hallaron,david","textbookxdotcom","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","the e","null"
"013034074X","AuthorsNamesList","bryant,randal; o'hallaron,david","yesteryear books","null"
"0130351180","AuthorsNamesList","liang,y.; zhang,hong","a1books","null"
"0130351180","AuthorsNamesList","liang,y.","caiman","null"
"0130351180","AuthorsNamesList","zhang,hong","limelight bookshop","null"
"0130351180","AuthorsNamesList","liang,y.; zhang,hong","players quest","null"
"0130351180","AuthorsNamesList","liang,y.","powell's  books","null"
"0130351180","AuthorsNamesList","liang,y.; zhang,hong","revaluation books","null"
"0130351180","AuthorsNamesList","liang,y.","textbookxdotcom","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","aaabooks4u","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","allenac","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","back alley books","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","bobs books","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","bookholders","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","books down under","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","collegebooksdirect.com","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","gunars store","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","gunter koppon","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","happybook","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","harvard book","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","indoo.com","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","international books","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","lgtextbooks.com","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","limelight bookshop","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","michael cunningham, bookseller","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","odeon books","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","papamedia.com","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","textbooksnow","null"
"0130353000","AuthorsNamesList","ullman,jeffrey","textbookxdotcom","null"
"0130353000","AuthorsNamesList","widom,jennifer; ullman,jeffrey","the e","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","a1books","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","bookbyte / norwest textbooks","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","bookmantra.com","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","byotb college textbook store","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","caiman","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","calvello books","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","deepak sachdeva","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","ecampus.com","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","govind garg","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","lgtextbooks.com","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","limelight bookshop","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","mildredsbooks","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","opoe-abe books","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","papamedia.com","null"
"0130369977","AuthorsNamesList","langsam,yedidyah; augenstein,moshe","paperbackworld.de","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","sandy chong","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","scrooge and marley books","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","sunmark store","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","textbooksnow","null"
"0130369977","AuthorsNamesList","langsam,yedidyah","textbookxdotcom","null"
"0130369977","AuthorsNamesList","augenstein,moshe","the book depository","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","thesaintbookstore","null"
"0130369977","AuthorsNamesList","tenenbaum,aaron; langsam,yedidyah; augenstein,moshe","tuttle bookstore","null"
"0130411612","AuthorsNamesList","spool,jared; mccracken,daniel; wolfe,rosalee","a team books","null"
"0130411612","AuthorsNamesList","spool,jared; mccracken,daniel; wolfe,rosalee","a1books","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","alinonline","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","bobs books","null"
"0130411612","AuthorsNamesList","mccracken,daniel","books down under","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","books2anywhere.com","null"
"0130411612","AuthorsNamesList","wolfe,rosalee","caiman","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","englishbookservice.com gti gmbh","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","gunars store","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","gunter koppon","null"
"0130411612","AuthorsNamesList","spool,jared; mccracken,daniel; wolfe,rosalee","indoo.com","null"
"0130411612","AuthorsNamesList","mccracken,daniel","opoe-abe books","null"
"0130411612","AuthorsNamesList","mccracken,daniel","papamedia.com","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","paperbackshop-us","null"
"0130411612","AuthorsNamesList","spool,jared; mccracken,daniel; wolfe,rosalee","quartermelon","null"
"0130411612","AuthorsNamesList","mccracken,daniel; wolfe,rosalee","revaluation books","null"
"0130411612","AuthorsNamesList","spool,jared; mccracken,daniel; wolfe,rosalee","stratford books","null"
"0130411612","AuthorsNamesList","mccracken,daniel","textbooksnow","null"
"0130411612","AuthorsNamesList","mccracken,daniel","textbookxdotcom","null"
"0130457914","AuthorsNamesList","anderson,james","a1books","null"
"0130457914","AuthorsNamesList","lewis,jerome; anderson,james","benton books","null"
"0130457914","AuthorsNamesList","anderson,james","betterworld.com","null"
"0130457914","AuthorsNamesList","lewis,jerome; anderson,james","bingo books","null"
"0130457914","AuthorsNamesList","anderson,james","books r us","null"
"0130457914","AuthorsNamesList","lewis,jerome; anderson,james","books2anywhere.com","null"
"0130457914","AuthorsNamesList","anderson,james","caiman","null"
"0130457914","AuthorsNamesList","lewis,jerome; anderson,james","collegebooksdirect.com","null"
"0130457914","AuthorsNamesList","anderson,james","collegetextbookbin.com","null"
"0130457914","AuthorsNamesList","lewis,jerome; anderson,james","ecampus.com","null"
"0130457914","AuthorsNamesList","anderson,james","hrs books","null"
"0130457914","AuthorsNamesList","anderson,james","htbook","null"
"0130457914","AuthorsNamesList","anderson,james","indoo.com","null"
"0130457914","AuthorsNamesList","anderson,james","leon's book store","null"
"0130457914","AuthorsNamesList","anderson,james","mildredsbooks","null"
"0130457914","AuthorsNamesList","anderson,james","morgenstundt buch & kunst","null"
"0130457914","AuthorsNamesList","anderson,james","opoe-abe books","null"
"0130457914","AuthorsNamesList","anderson,james","paperbackworld.de","null"
"0130457914","AuthorsNamesList","lewis,jerome; saylor,o.; anderson,james","revaluation books","null"
"0130457914","AuthorsNamesList","lewis,jerome; saylor,o.; anderson,james","sandy chong","null"
"0130457914","AuthorsNamesList","anderson,james","textbooksnow","null"
"0130457914","AuthorsNamesList","anderson,james","textbookxdotcom","null"
"0130457914","AuthorsNamesList","anderson,james","the book depository","null"
"0130457914","AuthorsNamesList","anderson,james","thesaintbookstore","null"
"0130457914","AuthorsNamesList","anderson,james","versandantiquariat robert a. mueller","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","a1books","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","bookholders","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","books r us","null"
"0130457973","AuthorsNamesList","busby,robert","caiman","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","cobain llc","null"
"0130457973","AuthorsNamesList","kolman,bernard","deepak sachdeva","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","economy books","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","fellowshipbooks.net","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","govind garg","null"
"0130457973","AuthorsNamesList","kolman,bernard","htbook","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","indoo.com","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","isedeals","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","softcoverdeal","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert; ross,sharon","technischer overseas pvt. ltd.","null"
"0130457973","AuthorsNamesList","kolman,bernard","textbooksnow","null"
"0130457973","AuthorsNamesList","kolman,bernard","textbookxdotcom","null"
"0130457973","AuthorsNamesList","kolman,bernard; busby,robert","vismum","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","a1books","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","ashleyjohnson","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","best bargain books","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","bunches of books","null"
"0130460990","AuthorsNamesList","ganz,aura","caiman","null"
"0130460990","AuthorsNamesList","ganz,zvi","collegetextbookbin.com","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","ecampus.com","null"
"0130460990","AuthorsNamesList","wongthavarawat,kitti; ganz,aura; ganz,zvi","htbook","null"
